,bbl,RS_Unit_Count,legacy_properties_all_rs,legacy_properties_0_35_pct_rs,legacy_properties_35_89_pct_rs,legacy_properties_90_pct_plus_rs,programmatic_properties,govt_subsidized_income_restricted_rs,mixed_income_rs
697,1003430070,8.0,1,0,0,1,0,0,0
698,1003440013,19.0,1,1,0,0,0,0,0
700,1003440063,13.0,1,0,1,0,0,0,0
701,1003440064,11.0,1,0,1,0,0,0,0
702,1003440065,35.0,0,0,0,0,1,1,0
703,1003440067,12.0,0,0,0,0,1,1,0
704,1003440068,3.0,1,1,0,0,0,0,0
705,1003440069,6.0,1,1,0,0,0,0,0
706,1003440072,13.0,1,0,1,0,0,0,0
707,1003440073,12.0,1,0,1,0,0,0,0
708,1003440146,6.0,1,1,0,0,0,0,0
710,1003440150,8.0,1,0,0,1,0,0,0
713,1003440169,20.0,1,0,1,0,0,0,0
714,1003440170,9.0,1,0,1,0,0,0,0
716,1003450009,10.0,0,0,0,0,1,1,0
717,1003450010,4.0,1,0,1,0,0,0,0
718,1003450011,7.0,1,0,1,0,0,0,0
719,1003450014,17.0,0,0,0,0,1,1,0
720,1003450017,78.0,0,0,0,0,1,0,1
721,1003450018,4.0,1,0,1,0,0,0,0
722,1003450020,25.0,1,0,1,0,0,0,0
723,1003450024,3.0,1,1,0,0,0,0,0
724,1003450025,3.0,1,1,0,0,0,0,0
725,1003450029,4.0,1,1,0,0,0,0,0
726,1003450058,263.0,0,0,0,0,1,1,0
728,1003460001,156.0,0,0,0,0,1,1,0
730,1003467501,104.0,0,0,0,0,1,0,1
732,1003467504,115.0,0,0,0,0,1,1,0
733,1003477501,100.0,0,0,0,0,1,1,0
736,1003480004,1.0,1,1,0,0,0,0,0
737,1003480005,5.0,1,1,0,0,0,0,0
738,1003480008,5.0,1,1,0,0,0,0,0
739,1003480010,4.0,1,0,1,0,0,0,0
740,1003480012,8.0,1,0,1,0,0,0,0
741,1003480013,7.0,0,0,0,0,1,1,0
742,1003480018,3.0,1,1,0,0,0,0,0
743,1003480020,2.0,1,1,0,0,0,0,0
744,1003480021,5.0,1,1,0,0,0,0,0
745,1003480022,13.0,1,0,0,1,0,0,0
747,1003480024,5.0,1,1,0,0,0,0,0
748,1003480025,5.0,1,1,0,0,0,0,0
749,1003480026,11.0,0,0,0,0,1,1,0
750,1003480027,9.0,1,0,0,1,0,0,0
751,1003480028,11.0,0,0,0,0,1,1,0
752,1003480029,3.0,1,1,0,0,0,0,0
753,1003480031,20.0,1,0,0,1,0,0,0
754,1003480032,20.0,1,0,0,1,0,0,0
756,1003480044,3.0,1,1,0,0,0,0,0
757,1003480045,3.0,1,1,0,0,0,0,0
758,1003480048,28.0,0,0,0,0,1,1,0
763,1003480072,12.0,1,0,1,0,0,0,0
764,1003480074,4.0,1,1,0,0,0,0,0
765,1003480076,7.0,1,0,0,1,0,0,0
766,1003490015,15.0,1,0,1,0,0,0,0
767,1003490016,19.0,1,0,0,1,0,0,0
768,1003490017,5.0,1,0,1,0,0,0,0
769,1003490018,4.0,1,1,0,0,0,0,0
770,1003490019,9.0,1,0,1,0,0,0,0
771,1003490020,3.0,1,1,0,0,0,0,0
772,1003490021,9.0,0,0,0,0,1,1,0
773,1003490022,3.0,1,0,1,0,0,0,0
774,1003490023,7.0,1,0,1,0,0,0,0
775,1003490024,4.0,1,1,0,0,0,0,0
776,1003490026,12.0,1,0,1,0,0,0,0
777,1003490027,1.0,1,1,0,0,0,0,0
779,1003490030,5.0,1,1,0,0,0,0,0
781,1003500001,3.0,1,1,0,0,0,0,0
782,1003500006,8.0,1,0,1,0,0,0,0
783,1003500012,4.0,1,1,0,0,0,0,0
785,1003500016,2.0,1,1,0,0,0,0,0
786,1003500017,3.0,1,0,1,0,0,0,0
787,1003500020,4.0,1,1,0,0,0,0,0
788,1003500023,19.0,0,0,0,0,1,1,0
789,1003500026,1.0,0,0,0,0,0,0,0
791,1003500030,4.0,1,1,0,0,0,0,0
793,1003500033,11.0,1,0,1,0,0,0,0
794,1003500036,8.0,0,0,0,0,1,1,0
795,1003500039,10.0,0,0,0,0,1,1,0
796,1003500046,2.0,1,1,0,0,0,0,0
797,1003500050,20.0,1,0,0,1,0,0,0
800,1003500079,2.0,1,1,0,0,0,0,0
801,1003500080,8.0,1,0,1,0,0,0,0
802,1003507501,2.0,1,1,0,0,0,0,0
803,1003527501,98.0,0,0,0,0,1,0,1
804,1003530020,10.0,1,0,1,0,0,0,0
806,1003530023,7.0,1,0,1,0,0,0,0
807,1003530024,15.0,0,0,0,0,1,1,0
808,1003530032,21.0,0,0,0,0,1,1,0
809,1003530049,7.0,1,1,0,0,0,0,0
810,1003530051,4.0,1,1,0,0,0,0,0
811,1003530052,24.0,0,0,0,0,1,1,0
812,1003530057,13.0,1,0,1,0,0,0,0
813,1003530059,9.0,1,0,0,1,0,0,0
814,1003530060,5.0,1,1,0,0,0,0,0
816,1003540001,93.0,0,0,0,0,1,0,1
817,1003540014,2.0,1,1,0,0,0,0,0
818,1003540015,8.0,1,0,0,1,0,0,0
819,1003540020,10.0,1,1,0,0,0,0,0
820,1003540022,32.0,1,0,0,1,0,0,0
821,1003540026,20.0,0,0,0,0,1,1,0
822,1003540028,10.0,0,0,0,0,1,1,0
823,1003540029,10.0,0,0,0,0,1,1,0
824,1003550038,12.0,1,0,1,0,0,0,0
825,1003550044,15.0,1,0,1,0,0,0,0
826,1003550046,21.0,1,0,1,0,0,0,0
827,1003550048,7.0,1,0,1,0,0,0,0
828,1003550049,1.0,1,1,0,0,0,0,0
829,1003550054,23.0,0,0,0,0,1,0,1
830,1003550062,26.0,0,0,0,0,1,1,0
831,1003550067,5.0,1,1,0,0,0,0,0
833,1003550077,11.0,0,0,0,0,1,1,0
834,1003720001,5.0,1,1,0,0,0,0,0
835,1003720006,2.0,1,1,0,0,0,0,0
836,1003720009,1.0,1,1,0,0,0,0,0
837,1003720010,5.0,1,0,1,0,0,0,0
838,1003720012,18.0,0,0,0,0,1,1,0
839,1003720018,53.0,0,0,0,0,1,1,0
840,1003720023,1.0,0,0,0,0,0,0,0
841,1003720024,3.0,1,1,0,0,0,0,0
842,1003720031,7.0,0,0,0,0,1,0,1
844,1003720041,135.0,0,0,0,0,1,0,1
845,1003720051,5.0,1,0,1,0,0,0,0
846,1003720056,2.0,1,1,0,0,0,0,0
848,1003720068,10.0,1,0,1,0,0,0,0
849,1003727503,45.0,0,0,0,0,1,1,0
852,1003730019,15.0,1,0,1,0,0,0,0
853,1003730023,28.0,0,0,0,0,1,1,0
854,1003730032,16.0,0,0,0,0,1,1,0
855,1003730034,7.0,0,0,0,0,1,1,0
856,1003730051,38.0,0,0,0,0,1,1,0
858,1003730069,5.0,1,1,0,0,0,0,0
859,1003740001,2.0,1,1,0,0,0,0,0
860,1003740002,8.0,1,0,0,1,0,0,0
862,1003740004,1.0,1,1,0,0,0,0,0
863,1003740025,48.0,0,0,0,0,1,1,0
865,1003740041,1.0,1,1,0,0,0,0,0
866,1003740043,33.0,0,0,0,0,1,0,1
867,1003750028,2.0,1,1,0,0,0,0,0
868,1003750039,16.0,0,0,0,0,1,1,0
869,1003750042,16.0,1,0,0,1,0,0,0
870,1003750061,17.0,1,0,1,0,0,0,0
871,1003750062,6.0,1,1,0,0,0,0,0
872,1003760001,7.0,0,0,0,0,1,0,1
873,1003760007,6.0,1,1,0,0,0,0,0
874,1003760009,8.0,1,0,1,0,0,0,0
875,1003760010,4.0,1,1,0,0,0,0,0
876,1003760011,12.0,1,0,1,0,0,0,0
877,1003760014,10.0,1,0,1,0,0,0,0
878,1003760028,21.0,0,0,0,0,1,1,0
880,1003760039,1.0,1,1,0,0,0,0,0
881,1003760053,12.0,1,0,0,1,0,0,0
882,1003760058,75.0,0,0,0,0,1,1,0
883,1003767501,29.0,0,0,0,0,1,0,1
884,1003770002,6.0,1,1,0,0,0,0,0
886,1003770030,17.0,0,0,0,0,1,0,1
887,1003770037,45.0,0,0,0,0,1,1,0
890,1003777503,78.0,0,0,0,0,1,0,1
891,1003780004,22.0,0,0,0,0,1,1,0
892,1003780009,6.0,1,1,0,0,0,0,0
893,1003780010,44.0,0,0,0,0,1,1,0
894,1003780031,2.0,1,1,0,0,0,0,0
896,1003780035,1.0,1,1,0,0,0,0,0
897,1003780039,10.0,1,0,1,0,0,0,0
899,1003790010,8.0,1,0,1,0,0,0,0
900,1003790019,4.0,1,1,0,0,0,0,0
903,1003790032,17.0,0,0,0,0,1,1,0
904,1003790034,15.0,0,0,0,0,1,1,0
905,1003790037,15.0,1,0,1,0,0,0,0
907,1003820001,241.0,0,0,0,0,1,1,0
908,1003840012,26.0,1,0,0,1,0,0,0
909,1003840017,10.0,1,0,0,1,0,0,0
910,1003840018,10.0,1,0,0,1,0,0,0
911,1003840023,2.0,1,1,0,0,0,0,0
912,1003840025,10.0,0,0,0,0,1,1,0
914,1003840027,5.0,1,0,1,0,0,0,0
915,1003840029,3.0,1,1,0,0,0,0,0
916,1003850001,7.0,0,0,0,0,1,1,0
919,1003850018,5.0,1,0,1,0,0,0,0
920,1003850019,22.0,0,0,0,0,1,1,0
922,1003850026,4.0,1,1,0,0,0,0,0
923,1003850034,2.0,1,1,0,0,0,0,0
924,1003850036,4.0,1,1,0,0,0,0,0
926,1003850049,22.0,0,0,0,0,1,1,0
928,1003850053,15.0,0,0,0,0,1,1,0
929,1003850054,14.0,1,0,1,0,0,0,0
930,1003850055,16.0,1,0,1,0,0,0,0
931,1003857501,4.0,0,0,0,0,0,0,0
932,1003860001,6.0,0,0,0,0,1,1,0
933,1003860003,1.0,0,0,0,0,0,0,0
934,1003860010,8.0,1,0,1,0,0,0,0
935,1003860011,34.0,0,0,0,0,1,1,0
936,1003860015,51.0,0,0,0,0,1,1,0
937,1003860053,21.0,1,0,1,0,0,0,0
938,1003860056,12.0,0,0,0,0,1,1,0
939,1003860063,1.0,1,1,0,0,0,0,0
940,1003870041,14.0,0,0,0,0,1,1,0
941,1003870047,12.0,0,0,0,0,1,1,0
942,1003870048,13.0,0,0,0,0,1,1,0
943,1003870119,9.0,1,0,1,0,0,0,0
944,1003870124,40.0,0,0,0,0,1,1,0
945,1003870140,16.0,0,0,0,0,1,1,0
947,1003870157,9.0,1,1,0,0,0,0,0
948,1003890001,2.0,1,1,0,0,0,0,0
949,1003890007,4.0,1,1,0,0,0,0,0
950,1003890019,5.0,1,1,0,0,0,0,0
952,1003890022,8.0,1,1,0,0,0,0,0
953,1003890024,18.0,0,0,0,0,1,1,0
955,1003890031,3.0,1,1,0,0,0,0,0
956,1003890042,2.0,1,1,0,0,0,0,0
957,1003890043,4.0,1,0,1,0,0,0,0
958,1003890044,1.0,1,1,0,0,0,0,0
959,1003890047,1.0,1,1,0,0,0,0,0
960,1003890053,1.0,1,1,0,0,0,0,0
961,1003900024,30.0,0,0,0,0,1,1,0
963,1003900057,4.0,1,0,1,0,0,0,0
964,1003907502,45.0,0,0,0,0,1,0,1
965,1003910009,10.0,1,0,1,0,0,0,0
966,1003910011,8.0,1,1,0,0,0,0,0
967,1003910012,7.0,1,1,0,0,0,0,0
968,1003910022,6.0,1,1,0,0,0,0,0
970,1003910036,2.0,1,1,0,0,0,0,0
971,1003910037,1.0,1,1,0,0,0,0,0
972,1003910038,4.0,1,0,1,0,0,0,0
973,1003910045,12.0,0,0,0,0,1,1,0
975,1003910055,7.0,1,0,1,0,0,0,0
976,1003910059,16.0,1,0,1,0,0,0,0
977,1003920007,5.0,1,1,0,0,0,0,0
978,1003920016,3.0,1,0,1,0,0,0,0
979,1003920017,44.0,0,0,0,0,1,1,0
980,1003920022,17.0,0,0,0,0,1,1,0
981,1003920025,3.0,1,1,0,0,0,0,0
982,1003920026,3.0,1,1,0,0,0,0,0
983,1003920027,45.0,0,0,0,0,1,1,0
985,1003920037,10.0,1,0,1,0,0,0,0
986,1003920045,9.0,1,0,1,0,0,0,0
987,1003920048,35.0,0,0,0,0,1,1,0
988,1003920053,19.0,0,0,0,0,1,1,0
989,1003930006,9.0,0,0,0,0,1,1,0
990,1003930007,9.0,0,0,0,0,1,1,0
991,1003930008,9.0,0,0,0,0,1,1,0
992,1003930014,28.0,0,0,0,0,1,1,0
994,1003930018,1.0,1,1,0,0,0,0,0
995,1003930019,1.0,1,1,0,0,0,0,0
996,1003930021,2.0,1,1,0,0,0,0,0
997,1003930022,10.0,0,0,0,0,1,1,0
998,1003930023,7.0,1,1,0,0,0,0,0
999,1003930033,8.0,1,0,0,1,0,0,0
1000,1003930034,3.0,1,1,0,0,0,0,0
1001,1003930035,3.0,1,1,0,0,0,0,0
1005,1003930040,7.0,0,0,0,0,1,1,0
1007,1003930055,16.0,1,0,1,0,0,0,0
1008,1003930056,33.0,0,0,0,0,1,1,0
1009,1003930059,11.0,0,0,0,0,1,0,1
1010,1003940001,1.0,1,1,0,0,0,0,0
1013,1003940041,17.0,1,0,1,0,0,0,0
1014,1003940044,7.0,1,1,0,0,0,0,0
1015,1003940048,2.0,1,1,0,0,0,0,0
1016,1003940053,4.0,1,1,0,0,0,0,0
1017,1003940057,1.0,1,1,0,0,0,0,0
1019,1003940065,6.0,1,1,0,0,0,0,0
1020,1003940066,6.0,1,1,0,0,0,0,0
1022,1003947507,40.0,0,0,0,0,1,0,1
1023,1003950001,16.0,0,0,0,0,1,1,0
1024,1003950003,22.0,0,0,0,0,1,1,0
1027,1003950009,93.0,0,0,0,0,1,1,0
1028,1003950022,176.0,0,0,0,0,1,1,0
1029,1003960003,4.0,1,0,1,0,0,0,0
1030,1003960004,2.0,1,1,0,0,0,0,0
1033,1003960026,5.0,1,1,0,0,0,0,0
1034,1003960027,6.0,1,1,0,0,0,0,0
1035,1003960028,13.0,1,0,1,0,0,0,0
1036,1003970006,2.0,1,1,0,0,0,0,0
1037,1003970007,19.0,1,1,0,0,0,0,0
1038,1003970018,4.0,1,1,0,0,0,0,0
1039,1003970022,26.0,0,0,0,0,1,1,0
1041,1003970029,30.0,1,0,0,1,0,0,0
1042,1003970035,18.0,1,0,0,1,0,0,0
1044,1003977503,14.0,0,0,0,0,0,0,0
1045,1003980006,2.0,1,1,0,0,0,0,0
1047,1003980015,37.0,1,0,1,0,0,0,0
1048,1003980018,48.0,1,0,0,1,0,0,0
1049,1003980022,32.0,1,0,1,0,0,0,0
1050,1003980025,23.0,1,0,0,1,0,0,0
1051,1003980026,9.0,1,0,1,0,0,0,0
1052,1003980031,16.0,1,0,0,1,0,0,0
1053,1003980032,6.0,1,0,1,0,0,0,0
1054,1003980033,4.0,1,1,0,0,0,0,0
1055,1003980035,3.0,0,0,0,0,0,0,0
1056,1003980043,10.0,1,0,1,0,0,0,0
1057,1003980052,2.0,1,1,0,0,0,0,0
1058,1003980053,4.0,1,1,0,0,0,0,0
1059,1003980055,25.0,0,0,0,0,1,1,0
1060,1003980061,26.0,1,0,0,1,0,0,0
1062,1003987502,1.0,1,1,0,0,0,0,0
1064,1003990024,18.0,0,0,0,0,1,1,0
1065,1003990026,9.0,1,1,0,0,0,0,0
1066,1003990030,12.0,1,0,1,0,0,0,0
1068,1003990035,2.0,1,1,0,0,0,0,0
1069,1003990038,4.0,1,0,1,0,0,0,0
1070,1003990039,16.0,1,0,0,1,0,0,0
1071,1003990043,10.0,1,0,1,0,0,0,0
1072,1003990044,18.0,1,0,1,0,0,0,0
1073,1003990047,11.0,1,1,0,0,0,0,0
1074,1003990049,2.0,1,1,0,0,0,0,0
1075,1003990050,2.0,1,1,0,0,0,0,0
1076,1003990058,6.0,1,1,0,0,0,0,0
1077,1004000001,23.0,1,1,0,0,0,0,0
1078,1004000009,17.0,1,0,1,0,0,0,0
1079,1004000010,16.0,1,0,0,1,0,0,0
1080,1004000011,1.0,1,1,0,0,0,0,0
1081,1004000013,2.0,1,1,0,0,0,0,0
1083,1004000015,1.0,1,1,0,0,0,0,0
1084,1004000016,13.0,1,0,1,0,0,0,0
1085,1004000017,5.0,1,0,1,0,0,0,0
1086,1004000018,2.0,1,1,0,0,0,0,0
1088,1004000024,8.0,1,0,1,0,0,0,0
1089,1004000026,2.0,1,1,0,0,0,0,0
1090,1004000038,7.0,1,1,0,0,0,0,0
1091,1004000039,2.0,1,1,0,0,0,0,0
1092,1004000049,2.0,1,1,0,0,0,0,0
1093,1004000050,3.0,1,1,0,0,0,0,0
1094,1004000052,1.0,1,1,0,0,0,0,0
1095,1004000053,3.0,1,1,0,0,0,0,0
1096,1004000055,4.0,1,0,1,0,0,0,0
1097,1004000056,1.0,1,1,0,0,0,0,0
1098,1004000057,1.0,1,1,0,0,0,0,0
1099,1004000058,1.0,1,1,0,0,0,0,0
1100,1004000060,2.0,1,1,0,0,0,0,0
1103,1004010013,4.0,1,1,0,0,0,0,0
1104,1004010015,20.0,1,0,0,1,0,0,0
1105,1004010017,1.0,1,1,0,0,0,0,0
1108,1004010021,2.0,1,1,0,0,0,0,0
1109,1004010023,2.0,1,1,0,0,0,0,0
1111,1004010026,8.0,1,0,0,1,0,0,0
1112,1004010028,1.0,1,1,0,0,0,0,0
1113,1004010029,18.0,0,0,0,0,1,1,0
1114,1004010030,2.0,1,1,0,0,0,0,0
1115,1004010041,3.0,1,1,0,0,0,0,0
1116,1004010042,3.0,1,1,0,0,0,0,0
1117,1004010046,30.0,0,0,0,0,1,1,0
1118,1004010047,5.0,1,1,0,0,0,0,0
1119,1004010048,8.0,1,0,0,1,0,0,0
1120,1004010049,1.0,1,1,0,0,0,0,0
1121,1004010053,3.0,1,1,0,0,0,0,0
1122,1004010054,8.0,1,0,1,0,0,0,0
1123,1004010056,2.0,1,1,0,0,0,0,0
1125,1004010058,2.0,1,1,0,0,0,0,0
1126,1004010059,7.0,1,0,1,0,0,0,0
1127,1004010060,5.0,1,0,1,0,0,0,0
1129,1004020011,28.0,1,0,1,0,0,0,0
1130,1004020015,38.0,1,0,1,0,0,0,0
1131,1004020019,15.0,1,0,1,0,0,0,0
1132,1004020021,2.0,1,1,0,0,0,0,0
1133,1004020023,15.0,1,0,1,0,0,0,0
1134,1004020025,4.0,1,1,0,0,0,0,0
1137,1004020028,6.0,1,1,0,0,0,0,0
1138,1004020029,12.0,1,0,1,0,0,0,0
1139,1004020032,4.0,1,1,0,0,0,0,0
1140,1004020034,3.0,1,1,0,0,0,0,0
1141,1004020044,6.0,1,0,1,0,0,0,0
1142,1004020045,2.0,1,1,0,0,0,0,0
1143,1004020050,10.0,1,0,1,0,0,0,0
1144,1004020051,7.0,1,0,1,0,0,0,0
1145,1004020052,5.0,1,0,1,0,0,0,0
1148,1004020056,1.0,1,1,0,0,0,0,0
1149,1004020057,15.0,1,0,1,0,0,0,0
1150,1004020059,2.0,1,1,0,0,0,0,0
1151,1004020060,1.0,1,1,0,0,0,0,0
1152,1004020062,3.0,1,0,1,0,0,0,0
1153,1004020063,4.0,1,0,1,0,0,0,0
1154,1004020064,2.0,1,1,0,0,0,0,0
1155,1004040004,3.0,1,1,0,0,0,0,0
1156,1004040006,17.0,1,0,1,0,0,0,0
1157,1004040012,5.0,1,1,0,0,0,0,0
1158,1004040014,5.0,1,1,0,0,0,0,0
1159,1004040016,5.0,1,1,0,0,0,0,0
1161,1004040018,33.0,0,0,0,0,1,1,0
1165,1004040030,2.0,1,1,0,0,0,0,0
1166,1004040031,1.0,1,1,0,0,0,0,0
1167,1004040032,1.0,1,1,0,0,0,0,0
1168,1004040033,2.0,1,1,0,0,0,0,0
1169,1004040035,3.0,1,0,1,0,0,0,0
1171,1004040037,2.0,1,1,0,0,0,0,0
1172,1004040038,2.0,1,1,0,0,0,0,0
1173,1004040041,2.0,1,1,0,0,0,0,0
1174,1004040042,3.0,1,1,0,0,0,0,0
1176,1004040044,4.0,1,1,0,0,0,0,0
1177,1004040045,6.0,1,0,1,0,0,0,0
1179,1004040051,3.0,1,1,0,0,0,0,0
1180,1004040054,2.0,1,1,0,0,0,0,0
1184,1004050005,10.0,1,1,0,0,0,0,0
1185,1004050007,4.0,1,0,1,0,0,0,0
1186,1004050008,4.0,1,1,0,0,0,0,0
1187,1004050009,4.0,1,0,1,0,0,0,0
1188,1004050010,7.0,1,1,0,0,0,0,0
1189,1004050012,7.0,1,1,0,0,0,0,0
1190,1004050013,16.0,1,0,1,0,0,0,0
1191,1004050014,1.0,1,1,0,0,0,0,0
1192,1004050015,15.0,1,0,1,0,0,0,0
1193,1004050016,2.0,1,1,0,0,0,0,0
1194,1004050017,14.0,1,1,0,0,0,0,0
1195,1004050031,3.0,1,1,0,0,0,0,0
1197,1004050035,7.0,1,0,1,0,0,0,0
1198,1004050042,15.0,0,0,0,0,1,1,0
1199,1004050045,40.0,0,0,0,0,1,1,0
1201,1004060003,3.0,1,0,1,0,0,0,0
1202,1004060004,5.0,1,1,0,0,0,0,0
1203,1004060007,2.0,1,1,0,0,0,0,0
1204,1004060008,4.0,1,1,0,0,0,0,0
1205,1004060009,10.0,1,0,1,0,0,0,0
1206,1004060011,27.0,1,0,0,1,0,0,0
1208,1004060014,2.0,1,1,0,0,0,0,0
1209,1004060015,1.0,1,1,0,0,0,0,0
1211,1004060021,7.0,1,1,0,0,0,0,0
1212,1004060027,1.0,0,0,0,0,1,1,0
1213,1004060034,2.0,1,1,0,0,0,0,0
1214,1004060042,4.0,1,1,0,0,0,0,0
1215,1004060047,11.0,0,0,0,0,1,1,0
1217,1004060053,9.0,1,0,1,0,0,0,0
1218,1004060054,3.0,1,1,0,0,0,0,0
1219,1004060055,2.0,1,1,0,0,0,0,0
1220,1004060056,16.0,1,0,0,1,0,0,0
1221,1004060059,8.0,1,0,1,0,0,0,0
1223,1004070005,1.0,1,1,0,0,0,0,0
1225,1004070018,16.0,1,0,1,0,0,0,0
1226,1004070025,3.0,1,1,0,0,0,0,0
1227,1004070026,3.0,1,1,0,0,0,0,0
1228,1004070027,11.0,1,0,1,0,0,0,0
1229,1004070028,1.0,1,1,0,0,0,0,0
1230,1004070029,20.0,1,0,1,0,0,0,0
1231,1004070031,7.0,1,1,0,0,0,0,0
1232,1004070032,4.0,1,1,0,0,0,0,0
1234,1004070038,5.0,1,0,1,0,0,0,0
1235,1004070040,12.0,1,0,1,0,0,0,0
1236,1004070041,4.0,1,1,0,0,0,0,0
1237,1004070042,10.0,1,0,1,0,0,0,0
1238,1004070043,10.0,1,0,1,0,0,0,0
1239,1004070045,1.0,1,1,0,0,0,0,0
1240,1004070046,3.0,1,1,0,0,0,0,0
1241,1004070047,1.0,0,0,0,0,0,0,0
1242,1004070052,6.0,1,1,0,0,0,0,0
1243,1004070054,26.0,1,0,0,1,0,0,0
1244,1004077503,1.0,0,0,0,0,1,0,1
1245,1004077504,50.0,0,0,0,0,1,0,1
1246,1004080001,8.0,1,0,1,0,0,0,0
1247,1004080002,2.0,1,1,0,0,0,0,0
1248,1004080003,3.0,1,1,0,0,0,0,0
1249,1004080005,13.0,1,0,1,0,0,0,0
1250,1004080006,1.0,1,1,0,0,0,0,0
1251,1004080010,5.0,1,0,1,0,0,0,0
1252,1004080011,11.0,1,1,0,0,0,0,0
1253,1004080013,12.0,1,0,1,0,0,0,0
1254,1004080014,20.0,1,0,0,1,0,0,0
1255,1004080019,3.0,1,0,1,0,0,0,0
1256,1004080020,20.0,1,0,0,1,0,0,0
1257,1004080021,10.0,1,0,1,0,0,0,0
1260,1004090022,16.0,1,0,0,1,0,0,0
1261,1004090023,19.0,1,0,0,1,0,0,0
1262,1004090026,19.0,1,0,0,1,0,0,0
1263,1004090027,7.0,1,1,0,0,0,0,0
1264,1004090029,6.0,1,1,0,0,0,0,0
1265,1004090031,3.0,1,1,0,0,0,0,0
1266,1004090033,3.0,1,1,0,0,0,0,0
1267,1004090034,6.0,1,1,0,0,0,0,0
1268,1004090043,8.0,1,0,1,0,0,0,0
1269,1004100002,5.0,1,1,0,0,0,0,0
1271,1004100007,5.0,1,1,0,0,0,0,0
1272,1004100008,5.0,1,1,0,0,0,0,0
1273,1004100009,7.0,1,0,1,0,0,0,0
1274,1004100010,7.0,1,0,1,0,0,0,0
1275,1004100011,3.0,1,1,0,0,0,0,0
1276,1004100012,8.0,0,0,0,0,1,1,0
1277,1004100017,5.0,1,1,0,0,0,0,0
1278,1004100018,1.0,1,1,0,0,0,0,0
1279,1004100021,8.0,1,0,0,1,0,0,0
1280,1004100022,6.0,1,0,1,0,0,0,0
1281,1004100023,5.0,1,0,1,0,0,0,0
1282,1004100025,4.0,1,1,0,0,0,0,0
1283,1004100034,9.0,0,0,0,0,1,0,1
1284,1004100037,18.0,1,0,0,1,0,0,0
1285,1004100043,3.0,1,1,0,0,0,0,0
1286,1004100044,1.0,1,1,0,0,0,0,0
1287,1004100046,15.0,1,0,1,0,0,0,0
1288,1004100055,9.0,1,0,1,0,0,0,0
1289,1004110002,1.0,1,1,0,0,0,0,0
1291,1004110005,1.0,1,1,0,0,0,0,0
1293,1004110008,5.0,1,1,0,0,0,0,0
1295,1004110018,4.0,1,1,0,0,0,0,0
1296,1004110021,18.0,1,0,0,1,0,0,0
1297,1004110023,7.0,1,0,0,1,0,0,0
1298,1004110027,3.0,1,1,0,0,0,0,0
1300,1004110034,5.0,1,1,0,0,0,0,0
1301,1004110036,2.0,1,1,0,0,0,0,0
1302,1004110039,6.0,1,0,1,0,0,0,0
1303,1004110042,7.0,1,1,0,0,0,0,0
1305,1004110045,52.0,1,0,0,1,0,0,0
1306,1004110054,8.0,1,0,0,1,0,0,0
1308,1004110060,8.0,1,0,0,1,0,0,0
1309,1004110061,17.0,1,0,0,1,0,0,0
1311,1004110075,7.0,1,1,0,0,0,0,0
1313,1004117504,17.0,1,0,0,1,0,0,0
1314,1004120001,5.0,1,1,0,0,0,0,0
1315,1004120009,3.0,1,1,0,0,0,0,0
1317,1004120011,2.0,1,1,0,0,0,0,0
1318,1004120027,2.0,1,1,0,0,0,0,0
1319,1004120028,2.0,1,1,0,0,0,0,0
1321,1004120032,1.0,1,1,0,0,0,0,0
1322,1004120033,4.0,1,1,0,0,0,0,0
1323,1004120034,2.0,1,1,0,0,0,0,0
1325,1004120040,3.0,1,1,0,0,0,0,0
1326,1004120041,2.0,1,1,0,0,0,0,0
1327,1004120042,16.0,1,0,0,1,0,0,0
1328,1004120043,9.0,1,0,1,0,0,0,0
1329,1004120044,2.0,1,1,0,0,0,0,0
1331,1004120046,18.0,1,0,1,0,0,0,0
1332,1004120053,243.0,0,0,0,0,1,0,1
1333,1004120058,6.0,1,0,1,0,0,0,0
1334,1004120062,2.0,1,1,0,0,0,0,0
1335,1004120073,11.0,1,0,0,1,0,0,0
1337,1004120076,3.0,1,0,1,0,0,0,0
1338,1004130001,16.0,1,0,0,1,0,0,0
1339,1004130002,20.0,1,0,0,1,0,0,0
1340,1004130004,16.0,0,0,0,0,1,1,0
1341,1004130006,6.0,1,0,1,0,0,0,0
1342,1004130008,19.0,1,0,0,1,0,0,0
1344,1004130012,13.0,1,0,1,0,0,0,0
1345,1004130014,14.0,1,0,1,0,0,0,0
1346,1004130017,16.0,1,0,0,1,0,0,0
1347,1004130018,16.0,1,0,0,1,0,0,0
1348,1004130019,8.0,1,0,0,1,0,0,0
1350,1004130043,14.0,1,1,0,0,0,0,0
1351,1004130045,8.0,1,1,0,0,0,0,0
1352,1004130049,8.0,1,1,0,0,0,0,0
1353,1004130050,6.0,1,0,0,1,0,0,0
1354,1004140002,12.0,1,0,1,0,0,0,0
1355,1004140003,5.0,1,1,0,0,0,0,0
1357,1004140005,9.0,1,1,0,0,0,0,0
1358,1004140018,4.0,1,1,0,0,0,0,0
1359,1004140019,16.0,1,0,0,1,0,0,0
1360,1004140021,1.0,1,1,0,0,0,0,0
1361,1004140022,1.0,1,1,0,0,0,0,0
1362,1004140023,6.0,1,0,1,0,0,0,0
1363,1004140024,8.0,1,0,0,1,0,0,0
